user_id,year_month,total_spend,total_income,spend_food,spend_rent,spend_academic,spend_groceries,avg_daily_spend,median_transaction,max_transaction,num_transactions,weekend_spend_ratio,recurring_share,savings_rate,label_anomalous
U00050,2025-09,26632.93,27749.65,10160.11,2500.05,6573.41,2790.41,887.76,205.02,2500.05,95,0.3176,0.0939,0.0402,False
U00050,2025-10,22409.51,27749.65,6479.81,3941.46,4928.48,2712.8,829.98,199.12,3941.46,78,0.2073,0.1759,0.1924,False
U00050,2025-11,16323.56,27749.65,3349.77,5229.81,3187.67,1723.1,1483.96,211.48,5229.81,48,0.2515,0.3204,0.4118,False
U00051,2025-08,14777.01,32597.33,2375.69,0.0,3882.79,2653.32,547.3,198.31,787.92,69,0.2669,0.0,0.5467,False
U00051,2025-09,16904.11,32826.55,3132.31,0.0,5070.33,2113.21,582.9,159.27,733.72,74,0.385,0.0,0.485,False
U00051,2025-10,15380.59,30483.46,3862.49,0.0,4846.57,2800.35,591.56,169.49,805.57,71,0.333,0.0,0.4954,False
U00051,2025-11,6157.09,24301.34,1443.66,0.0,2250.73,455.67,513.09,147.45,714.98,33,0.316,0.0,0.7466,False
U00052,2025-08,15280.2,30460.67,847.27,3393.51,4403.74,1582.07,587.7,149.14,3393.51,64,0.3133,0.2221,0.4984,False
U00052,2025-09,25434.27,30099.77,4194.45,4381.29,0.0,722.58,1017.37,257.57,4381.29,51,0.3302,0.1723,0.155,False
U00052,2025-10,13027.12,29513.98,1085.54,4582.11,2527.04,1635.87,521.08,126.78,4582.11,50,0.1991,0.3517,0.5586,False
U00052,2025-11,10162.4,20790.65,392.94,6414.07,2403.63,339.52,1129.16,197.83,6414.07,15,0.0471,0.6312,0.5112,False
U00053,2025-08,52685.46,13429.95,4894.64,5871.03,0.0,4465.18,1756.18,271.26,5871.03,105,0.4246,0.1114,-2.923,False
U00053,2025-09,56273.92,13429.95,4591.82,7857.02,0.0,6567.85,2009.78,247.54,7857.02,118,0.2859,0.1396,-3.1902,False
U00053,2025-10,58579.27,13429.95,3962.47,4091.3,0.0,7213.71,1889.65,300.53,4091.3,123,0.3254,0.0698,-3.3618,False
U00053,2025-11,17539.84,13429.95,679.37,4999.7,0.0,1526.77,1594.53,201.94,4999.7,39,0.24,0.285,-0.306,False
U00054,2025-08,26826.21,23398.25,4784.74,5345.72,5730.54,2380.73,894.21,207.72,5345.72,84,0.5131,0.1993,-0.1465,False
U00054,2025-09,27128.53,20219.9,3115.65,3550.91,9800.63,5289.85,935.47,198.72,3550.91,89,0.1781,0.1309,-0.3417,False
U00054,2025-10,24218.31,20219.9,3035.47,4529.2,6200.0,2888.36,931.47,198.79,4529.2,82,0.2653,0.187,-0.1977,False
U00054,2025-11,16329.07,20219.9,975.68,9970.17,1899.15,1456.19,1360.76,173.43,9970.17,30,0.0393,0.6106,0.1924,False
U00055,2025-08,16877.35,11990.12,3419.3,0.0,4211.49,1901.88,581.98,174.8,1002.69,73,0.4047,0.0,-0.4076,False
U00055,2025-09,13528.89,11990.12,3707.71,0.0,2549.12,2878.76,644.23,162.72,842.89,67,0.4221,0.0,-0.1283,False
U00055,2025-10,16796.44,11990.12,3644.74,0.0,3539.6,1805.48,599.87,154.48,911.84,75,0.2869,0.0,-0.4009,False
U00055,2025-11,7953.28,11990.12,1344.24,0.0,2207.16,624.26,662.77,138.37,1590.61,32,0.1618,0.0,0.3367,False
U00056,2025-08,29092.56,22772.35,8311.11,5187.56,7526.12,4746.51,938.47,211.24,5187.56,88,0.4623,0.1783,-0.2775,True
U00056,2025-09,24060.33,17287.53,9264.25,4630.18,2903.12,2780.45,859.3,205.65,4630.18,87,0.1361,0.1924,-0.3918,True
U00056,2025-10,21584.89,17287.53,9473.05,2845.55,3101.42,3103.53,744.31,185.34,2845.55,91,0.2904,0.1318,-0.2486,True
U00056,2025-11,16195.22,17287.53,3789.3,3076.58,4115.6,2049.88,1245.79,245.45,3076.58,46,0.6794,0.19,0.0632,False
U00057,2025-08,19000.89,13922.44,3923.36,0.0,3085.1,3044.15,678.6,200.32,835.72,81,0.2433,0.0,-0.3648,False
U00057,2025-09,18308.31,13922.44,3080.85,0.0,5587.7,4336.56,610.28,162.15,840.01,77,0.3001,0.0,-0.315,False
U00057,2025-10,17788.48,13922.44,2595.02,0.0,6261.81,2104.22,635.3,171.86,771.48,74,0.3397,0.0,-0.2777,False
U00057,2025-11,5058.07,13922.44,778.59,0.0,1996.45,561.79,459.82,147.05,1091.93,25,0.1989,0.0,0.6367,False
U00058,2025-08,13438.82,27574.85,1150.2,2265.55,4732.3,1641.54,516.88,124.43,2265.55,63,0.3592,0.1686,0.5126,False
U00058,2025-09,17218.92,27574.85,1315.36,5815.53,2511.29,3567.7,593.76,128.13,5815.53,70,0.2413,0.3377,0.3756,False
U00058,2025-10,15718.12,27574.85,1098.99,6828.25,2321.55,2185.05,654.92,143.4,6828.25,51,0.5062,0.4344,0.43,False
U00058,2025-11,7825.17,27574.85,214.34,2788.95,927.72,559.48,782.52,130.06,2788.95,25,0.7596,0.3564,0.7162,False
U00059,2025-08,25622.36,17530.54,2399.68,5011.18,2820.93,3999.86,854.08,165.85,5011.18,92,0.3857,0.1956,-0.4616,False
U00059,2025-09,25362.67,17530.54,3586.82,5942.02,4450.44,4183.09,905.81,183.26,5942.02,79,0.1038,0.2343,-0.4468,False
U00059,2025-10,18312.82,17530.54,4536.82,2463.62,3787.69,3066.69,732.51,176.01,2463.62,77,0.198,0.1345,-0.0446,False
U00059,2025-11,12490.42,17530.54,1430.52,3707.49,3268.68,853.13,960.8,214.43,3707.49,36,0.1883,0.2968,0.2875,False
U00060,2025-08,25707.96,31358.02,3462.97,5608.09,6476.05,3262.61,856.93,197.86,5608.09,83,0.4074,0.2181,0.1802,False
U00060,2025-09,25845.17,26378.34,3161.6,9406.5,4031.31,3341.31,923.04,163.65,9406.5,80,0.2266,0.364,0.0202,False
U00060,2025-10,19379.04,26378.34,2748.83,4772.21,5282.03,1833.72,745.35,155.68,4772.21,68,0.413,0.2463,0.2653,False
U00060,2025-11,8571.3,26378.34,1026.76,4301.74,0.0,1261.46,779.21,130.07,4301.74,27,0.1353,0.5019,0.6751,False
U00061,2025-08,13030.11,26192.44,943.0,3998.9,2658.15,2110.96,501.16,101.28,3998.9,58,0.2193,0.3069,0.5025,False
U00061,2025-09,12069.81,25955.5,832.86,4934.6,2800.04,470.68,548.63,123.0,4934.6,45,0.1165,0.4088,0.535,False
U00061,2025-10,36383.04,26864.83,4243.85,8352.73,0.0,1606.68,1173.65,285.62,8352.73,59,0.4944,0.2296,-0.3543,False
U00061,2025-11,9370.76,17991.11,219.9,4197.13,1808.5,823.3,851.89,210.98,4197.13,24,0.2172,0.4479,0.4791,False
U00062,2025-08,18374.77,25602.15,2427.07,4338.99,5113.51,1500.71,680.55,181.33,4338.99,66,0.4419,0.2361,0.2823,False
U00062,2025-09,23421.82,20204.06,4843.5,3461.04,6980.03,1200.12,780.73,204.95,3461.04,80,0.2721,0.1478,-0.1593,False
U00062,2025-10,25750.28,20204.06,3865.12,3838.34,8685.59,2059.14,830.65,148.28,3838.34,91,0.3863,0.1491,-0.2745,False
U00062,2025-11,9319.46,20204.06,1680.61,3316.0,0.0,2471.68,776.62,192.17,3316.0,31,0.5751,0.3558,0.5387,False
U00063,2025-08,8158.05,15019.18,111.79,0.0,1677.12,2488.5,354.7,173.22,464.55,44,0.3752,0.0,0.4568,False
U00063,2025-09,10948.96,15019.18,2131.92,0.0,6372.15,630.82,421.11,160.34,934.58,48,0.2267,0.0,0.271,False
U00063,2025-10,12741.11,15019.18,743.57,0.0,5682.19,2943.91,455.04,145.2,888.32,61,0.2931,0.0,0.1517,False
U00063,2025-11,3235.42,15019.18,301.06,0.0,519.15,139.61,269.62,79.9,525.18,24,0.2762,0.0,0.7846,False
U00064,2025-08,15765.5,22299.26,1559.85,6657.5,2427.37,1391.77,656.9,122.24,6657.5,59,0.2134,0.4223,0.293,False
U00064,2025-09,12784.1,22299.26,574.39,4433.76,2419.46,1246.23,608.77,149.99,4433.76,47,0.5841,0.3468,0.4267,False
U00064,2025-10,13119.45,22299.26,599.71,3052.17,4724.95,1804.39,546.64,121.7,3052.17,58,0.1354,0.2326,0.4117,False
U00064,2025-11,9234.47,22299.26,339.32,4788.72,1456.58,1580.74,923.45,215.86,4788.72,20,0.118,0.5186,0.5859,False
U00065,2025-08,14495.95,33443.35,884.88,3677.79,3695.52,1882.41,536.89,117.98,3677.79,59,0.2791,0.2537,0.5666,False
U00065,2025-09,14255.13,28246.08,1045.38,3381.99,2647.18,1986.17,570.21,122.38,3381.99,60,0.3197,0.2372,0.4953,False
U00065,2025-10,16944.6,26132.24,2339.41,3236.33,4323.55,1850.84,627.58,141.39,3236.33,71,0.3186,0.191,0.3516,False
U00065,2025-11,8306.44,19830.1,940.63,2860.76,706.06,879.49,922.94,193.8,2860.76,24,0.4837,0.3444,0.5811,False
U00066,2025-08,50343.02,42819.44,4411.77,0.0,0.0,7525.8,1623.97,304.28,2774.96,110,0.3287,0.0,-0.1757,False
U00066,2025-09,46672.28,21409.72,2255.51,0.0,0.0,7242.33,1728.6,260.24,2150.69,102,0.3573,0.0,-1.18,False
U00066,2025-10,55840.86,21409.72,4912.42,0.0,0.0,8256.07,1925.55,293.17,2054.44,128,0.2293,0.0,-1.6082,False
U00066,2025-11,14609.55,21409.72,2027.31,0.0,0.0,2555.01,1328.14,272.99,1823.66,42,0.2463,0.0,0.3176,False
U00067,2025-08,15522.12,34578.37,770.05,4301.15,4796.72,1040.47,535.25,196.93,4301.15,55,0.203,0.2771,0.5511,False
U00067,2025-09,11626.6,29936.69,1424.97,4096.15,2039.45,1559.22,484.44,109.71,4096.15,53,0.17,0.3523,0.6116,False
U00067,2025-10,14573.46,29936.69,958.54,5033.85,2438.96,1992.2,582.94,158.71,5033.85,48,0.1351,0.3454,0.5132,False
U00067,2025-11,9450.63,29936.69,166.83,5100.07,1332.61,2061.08,787.55,153.67,5100.07,25,0.0901,0.5397,0.6843,False
U00068,2025-08,18683.65,31873.37,3055.81,0.0,7577.16,3896.57,691.99,175.41,1310.26,81,0.3282,0.0,0.4138,False
U00068,2025-09,19223.6,27554.93,3770.11,0.0,6192.62,3536.51,662.88,207.42,1157.01,79,0.3489,0.0,0.3024,False
U00068,2025-10,21706.6,27554.93,3261.6,0.0,9306.76,2899.09,748.5,191.58,1189.31,82,0.349,0.0,0.2122,False
U00068,2025-11,8805.61,27554.93,1450.18,0.0,4364.64,305.34,800.51,174.44,1742.63,34,0.1171,0.0,0.6804,False
U00069,2025-08,21135.79,29984.1,3907.99,4672.78,3757.36,1880.8,754.85,165.99,4672.78,74,0.4481,0.2211,0.2951,False
U00069,2025-09,23689.42,29984.1,3854.53,5169.8,6062.39,2270.01,816.88,164.8,5169.8,79,0.4618,0.2182,0.2099,False
U00069,2025-10,22396.3,29984.1,3116.16,4643.99,5111.6,1949.15,746.54,207.07,4643.99,76,0.2037,0.2074,0.2531,False
U00069,2025-11,17097.85,29984.1,892.41,8111.05,3831.5,935.9,1424.82,221.88,8111.05,36,0.2445,0.4744,0.4298,False
U00070,2025-08,9065.3,20407.55,498.24,0.0,3334.07,708.82,394.14,135.14,809.03,50,0.2655,0.0,0.5558,False
U00070,2025-09,10815.58,14836.33,780.84,0.0,4613.75,931.41,415.98,160.46,693.86,56,0.2828,0.0,0.271,False
U00070,2025-10,10131.29,14836.33,1109.09,0.0,3150.81,2487.45,389.67,142.24,581.22,56,0.26,0.0,0.3171,False
U00070,2025-11,5878.4,14836.33,1033.38,0.0,2508.0,696.15,587.84,151.27,775.1,35,0.3173,0.0,0.6038,False
U00071,2025-08,30154.53,31868.14,8295.99,4879.02,7776.18,3455.32,1005.15,198.27,4879.02,101,0.2033,0.1618,0.0538,False
U00071,2025-09,27131.37,35333.05,8482.63,5643.25,6927.83,2647.81,935.56,185.7,5643.25,90,0.1958,0.208,0.2321,False
U00071,2025-10,20601.07,34028.73,6622.97,4779.64,2660.23,2046.26,763.0,190.48,4779.64,68,0.282,0.232,0.3946,False
U00071,2025-11,11808.78,26061.22,3781.48,4640.28,1247.95,1005.42,984.06,181.84,4640.28,39,0.161,0.393,0.5469,False
U00072,2025-08,19747.28,22408.22,1856.93,0.0,6061.02,5052.66,731.38,206.63,1975.87,68,0.3988,0.0,0.1187,False
U00072,2025-09,16091.54,22408.22,4284.48,0.0,1695.4,3039.07,554.88,152.49,735.87,81,0.2543,0.0,0.2819,False
U00072,2025-10,18149.66,22408.22,2986.72,0.0,5735.81,3212.13,585.47,181.56,1127.66,75,0.2935,0.0,0.19,False
U00072,2025-11,7007.13,22408.22,1456.1,0.0,1044.75,811.6,637.01,176.2,688.46,36,0.2887,0.0,0.6873,False
U00073,2025-08,47447.85,25969.48,2954.49,4665.36,0.0,9529.49,1757.33,258.0,4665.36,105,0.2782,0.0983,-0.8271,False
U00073,2025-09,49277.05,25969.48,4550.97,4077.65,0.0,7453.17,1642.57,271.86,4077.65,117,0.418,0.0827,-0.8975,False
U00073,2025-10,54694.8,25969.48,5184.92,4595.72,0.0,7230.22,1764.35,311.54,4595.72,120,0.2606,0.084,-1.1061,False
U00073,2025-11,16778.84,25969.48,836.24,3911.08,0.0,3243.69,1677.88,221.07,3911.08,36,0.2784,0.2331,0.3539,False
U00074,2025-08,18769.91,9136.96,3857.14,0.0,5912.11,3190.51,670.35,194.15,873.13,76,0.4258,0.0,-1.0543,True
U00074,2025-09,18745.66,9136.96,4228.44,0.0,4747.79,2462.93,669.49,194.26,954.49,75,0.288,0.0,-1.0516,True
U00074,2025-10,14051.09,9136.96,3143.37,0.0,3053.12,1508.12,520.41,132.36,805.35,69,0.1525,0.0,-0.5378,False
U00074,2025-11,10877.88,9136.96,1668.58,0.0,4880.7,1510.64,836.76,215.51,1398.59,40,0.5281,0.0,-0.1905,False
U00075,2025-08,24266.93,13124.11,12705.46,0.0,4207.02,4054.62,782.8,193.72,963.11,105,0.3812,0.0,-0.849,True
U00075,2025-09,28938.6,13124.11,8954.76,0.0,12589.38,3574.3,1033.52,207.92,1884.5,92,0.2479,0.0,-1.205,True
U00075,2025-10,25875.26,13124.11,9581.97,0.0,8295.75,2373.55,862.51,181.7,1391.89,103,0.2449,0.0,-0.9716,True
U00075,2025-11,11142.95,13124.11,3247.0,0.0,2412.66,1285.97,1013.0,202.58,1001.48,39,0.447,0.0,0.151,False
U00076,2025-08,20250.06,19842.85,3213.83,3928.53,3856.24,3125.36,723.22,180.0,3928.53,75,0.4487,0.194,-0.0205,False
U00076,2025-09,20392.81,19842.85,3109.45,3852.82,5890.47,1501.34,728.31,152.01,3852.82,69,0.3736,0.1889,-0.0277,False
U00076,2025-10,25067.67,19842.85,3321.65,3512.52,7718.99,3321.64,864.4,151.54,3512.52,92,0.4313,0.1401,-0.2633,False
U00076,2025-11,15254.62,19842.85,1197.51,9416.3,2084.66,318.6,1271.22,165.54,9416.3,33,0.0933,0.6173,0.2312,False
U00077,2025-08,21753.11,11060.62,3323.62,4898.88,7486.16,2602.2,750.11,148.26,4898.88,66,0.24,0.2252,-0.9667,False
U00077,2025-09,15930.79,11060.62,2253.79,4684.12,981.38,3733.07,637.23,177.8,4684.12,60,0.5234,0.294,-0.4403,False
U00077,2025-10,24695.35,11060.62,3843.75,3461.56,7681.16,3819.17,949.82,180.7,3461.56,83,0.434,0.1402,-1.2327,False
U00077,2025-11,10986.75,11060.62,1366.17,4670.91,2102.27,404.66,998.8,177.54,4670.91,25,0.2746,0.4251,0.0067,False
U00078,2025-08,33314.29,22386.1,10121.04,7953.16,7608.56,3932.71,1110.48,210.09,7953.16,97,0.2711,0.2387,-0.4882,True
U00078,2025-09,30175.73,16974.37,9330.78,6157.74,8487.53,2277.5,1040.54,209.69,6157.74,94,0.2354,0.2041,-0.7777,True
U00078,2025-10,27533.52,16974.37,7807.56,7913.62,5715.46,3400.27,1019.76,201.64,7913.62,83,0.4801,0.2874,-0.6221,True
U00078,2025-11,12253.37,16974.37,2903.74,4212.36,974.51,1489.36,1113.94,196.71,4212.36,39,0.6757,0.3438,0.2781,False
U00079,2025-08,19044.87,9257.6,3863.45,0.0,8266.89,1752.05,656.72,152.55,1309.06,87,0.3073,0.0,-1.0572,True
U00079,2025-09,17395.84,9257.6,2942.64,0.0,6083.4,2510.37,695.83,174.94,921.63,73,0.3079,0.0,-0.8791,False
U00079,2025-10,14883.08,9257.6,3177.28,0.0,3008.15,2395.22,551.23,163.36,866.72,74,0.2763,0.0,-0.6077,False
U00079,2025-11,7831.21,9257.6,2067.46,0.0,2269.35,904.81,870.13,181.23,1377.95,26,0.4075,0.0,0.1541,False
U00080,2025-08,28073.18,23406.16,4514.05,5961.47,5306.26,3711.87,935.77,172.94,5961.47,96,0.3123,0.2124,-0.1994,False
U00080,2025-09,23210.24,23406.16,4671.03,6368.58,3963.28,2869.79,828.94,164.3,6368.58,83,0.2413,0.2744,0.0084,False
U00080,2025-10,21600.34,23406.16,3037.94,6238.12,5191.75,2232.25,744.84,206.38,6238.12,63,0.1275,0.2888,0.0772,False
U00080,2025-11,12888.06,23406.16,1283.57,4262.13,1977.0,2167.81,1171.64,206.14,4262.13,37,0.1562,0.3307,0.4494,False
U00081,2025-08,25254.51,21197.87,2170.45,6988.45,4794.89,4154.33,971.33,195.71,6988.45,76,0.232,0.2767,-0.1914,False
U00081,2025-09,21744.86,21197.87,4279.32,5914.05,5901.16,1212.32,836.34,165.92,5914.05,67,0.1338,0.272,-0.0258,False
U00081,2025-10,23882.56,21197.87,3453.67,6475.82,4802.6,2545.11,995.11,194.89,6475.82,77,0.4575,0.2712,-0.1266,False
U00081,2025-11,10572.79,21197.87,1024.78,4327.77,493.27,434.41,881.07,180.66,4327.77,27,0.1443,0.4093,0.5012,False
U00082,2025-08,17716.46,9596.37,4856.27,0.0,5393.88,1475.41,656.17,168.54,1545.07,81,0.3272,0.0,-0.8462,True
U00082,2025-09,18777.66,9596.37,4162.84,0.0,5406.19,2487.38,647.51,144.67,928.53,90,0.3323,0.0,-0.9567,True
U00082,2025-10,17616.11,9596.37,3708.39,0.0,6538.38,1257.69,607.45,156.13,1168.57,82,0.1737,0.0,-0.8357,False
U00082,2025-11,3691.65,9596.37,763.94,0.0,962.88,481.12,461.46,184.17,698.23,18,0.5352,0.0,0.6153,False
U00083,2025-08,50664.81,12491.92,2597.44,3842.2,0.0,7276.29,1688.83,255.49,3842.2,116,0.3832,0.0758,-3.0558,False
U00083,2025-09,44709.15,12491.92,3353.43,4715.11,0.0,6523.55,1490.3,288.46,4715.11,105,0.3032,0.1055,-2.579,False
U00083,2025-10,52660.78,12491.92,4151.01,5394.49,0.0,6687.51,1698.73,273.66,5394.49,128,0.2532,0.1024,-3.2156,False
U00083,2025-11,19771.87,12491.92,2203.93,5001.82,0.0,2925.61,1520.91,227.35,5001.82,46,0.0635,0.253,-0.5828,False
U00084,2025-08,10463.12,17650.2,1221.84,0.0,2442.39,1724.88,402.43,179.38,754.28,55,0.2586,0.0,0.4072,False
U00084,2025-09,12795.71,17650.2,1227.12,0.0,4556.31,1492.63,456.99,179.64,780.24,57,0.1661,0.0,0.275,False
U00084,2025-10,13079.18,17650.2,1224.26,0.0,7255.99,1881.59,451.01,160.64,1016.61,63,0.2525,0.0,0.259,False
U00084,2025-11,4594.4,17650.2,604.77,0.0,1697.42,564.03,510.49,155.99,658.16,22,0.3315,0.0,0.7397,False
U00085,2025-08,15217.19,14114.04,862.52,4216.08,3350.9,2965.0,608.69,119.34,4216.08,67,0.4838,0.2771,-0.0782,False
U00085,2025-09,11198.01,14114.04,1705.21,3456.08,1892.54,1010.48,466.58,116.13,3456.08,57,0.1942,0.3086,0.2066,False
U00085,2025-10,81874.95,14114.04,1298.7,4508.28,4034.96,1851.93,2823.27,155.74,62875.34,66,0.8127,0.0551,-4.801,True
U00085,2025-11,6042.27,14114.04,841.74,2952.59,1091.47,374.74,549.3,140.47,2952.59,19,0.2227,0.4887,0.5719,False
U00086,2025-08,24673.53,22708.71,9788.39,0.0,3675.19,5228.71,822.45,227.18,960.24,91,0.312,0.0,-0.0865,True
U00086,2025-09,20733.47,23100.59,8260.01,0.0,5543.59,3337.83,740.48,201.77,960.28,88,0.312,0.0,0.1025,True
U00086,2025-10,21038.39,24049.27,8110.37,0.0,2968.16,3642.99,678.66,183.9,924.94,89,0.239,0.0,0.1252,True
U00086,2025-11,7251.24,17076.41,2238.11,0.0,2435.45,944.73,659.2,198.21,1113.72,30,0.2313,0.0,0.5754,False
U00087,2025-08,51109.05,17611.15,4190.11,4506.23,0.0,6059.71,1648.68,244.0,4506.23,111,0.4055,0.0882,-1.9021,False
U00087,2025-09,50355.95,17611.15,3804.1,4390.42,0.0,5848.27,1736.41,295.76,4390.42,106,0.2067,0.0872,-1.8593,False
U00087,2025-10,56698.03,17611.15,3067.07,5844.09,0.0,8216.57,1828.97,225.88,5844.09,127,0.3669,0.1031,-2.2194,False
U00087,2025-11,24096.77,17611.15,2196.53,3968.49,0.0,1364.26,2008.06,277.44,3968.49,45,0.387,0.1647,-0.3683,False
U00088,2025-08,18893.25,14084.78,4080.24,3669.54,4462.68,2299.64,699.75,180.05,3669.54,72,0.2634,0.1942,-0.3414,False
U00088,2025-09,19429.07,14084.78,3920.56,3472.64,4685.52,733.25,747.27,180.41,3472.64,67,0.1812,0.1787,-0.3794,False
U00088,2025-10,20325.55,14084.78,2483.14,4466.59,3539.06,3567.97,752.8,177.91,4466.59,68,0.1542,0.2198,-0.4431,False
U00088,2025-11,9340.59,14084.78,1586.96,4585.3,914.41,1141.26,849.14,154.43,4585.3,27,0.1759,0.4909,0.3368,False
U00089,2025-08,12803.91,15253.54,831.3,0.0,5108.53,2442.11,457.28,142.34,881.36,72,0.2285,0.0,0.1606,False
U00089,2025-09,12024.54,11436.76,1560.4,0.0,4442.97,1480.59,480.98,155.38,1435.15,65,0.1937,0.0,-0.0514,False
U00089,2025-10,12828.7,11436.76,1181.88,0.0,4473.59,1943.86,513.15,146.93,1033.55,54,0.2148,0.0,-0.1217,False
U00089,2025-11,3016.82,11436.76,349.49,0.0,1086.49,820.67,377.1,168.83,398.61,16,0.1683,0.0,0.7362,False
U00090,2025-08,13039.23,15862.24,2114.33,3176.29,3911.1,1045.03,543.3,125.82,3176.29,63,0.1921,0.2436,0.178,False
U00090,2025-09,13651.01,15862.24,1193.29,2705.41,3594.35,2522.14,568.79,171.46,2705.41,57,0.3436,0.1982,0.1394,False
U00090,2025-10,12137.37,15862.24,1244.13,4486.01,3000.64,1267.53,433.48,129.68,4486.01,49,0.1819,0.3696,0.2348,False
U00090,2025-11,6697.85,15862.24,191.9,4053.76,1337.64,603.33,669.78,191.78,4053.76,14,0.0715,0.6052,0.5777,False
U00091,2025-08,23028.36,30476.03,6722.79,5404.26,5580.77,2523.75,794.08,214.86,5404.26,76,0.2095,0.2347,0.2444,False
U00091,2025-09,23927.49,32140.21,7491.97,5682.87,5921.05,1249.07,797.58,175.7,5682.87,86,0.2535,0.2375,0.2555,False
U00091,2025-10,27326.45,28893.19,8934.16,5150.26,7508.19,2974.29,942.29,205.98,5150.26,82,0.1574,0.1885,0.0542,False
U00091,2025-11,15119.32,23642.55,3180.64,6858.58,1056.97,1175.73,1259.94,202.3,6858.58,35,0.1399,0.4536,0.3605,False
U00092,2025-08,26475.81,21718.79,2646.05,7823.47,6225.98,3093.05,980.59,144.63,7823.47,79,0.2372,0.2955,-0.219,False
U00092,2025-09,18439.79,18314.73,2561.79,5895.03,2562.26,2649.99,682.96,159.58,5895.03,66,0.1215,0.3197,-0.0068,False
U00092,2025-10,22350.89,18314.73,3021.0,4376.94,4938.39,3180.07,770.72,179.4,4376.94,73,0.3767,0.1958,-0.2204,False
U00092,2025-11,14330.88,18314.73,934.99,5770.29,4594.14,773.26,1592.32,212.9,5770.29,28,0.0979,0.4026,0.2175,False
U00093,2025-08,12379.96,12862.61,901.63,3413.55,2400.83,1638.33,562.73,156.87,3413.55,51,0.195,0.2757,0.0375,False
U00093,2025-09,12234.44,12862.61,381.22,5597.61,916.49,2182.34,556.11,133.56,5597.61,48,0.1137,0.4575,0.0488,False
U00093,2025-10,12364.34,4732.62,1288.25,3135.21,3483.92,1398.93,537.58,135.04,3135.21,55,0.4234,0.2536,-1.6126,True
U00093,2025-11,9712.27,12862.61,592.89,5469.36,1617.86,133.61,971.23,102.75,5469.36,26,0.1229,0.5631,0.2449,False
U00094,2025-08,69928.15,20805.28,3221.78,5933.87,0.0,7837.2,2330.94,301.73,5933.87,135,0.3782,0.0849,-2.3611,False
U00094,2025-09,50657.8,20805.28,4076.64,3217.68,0.0,7234.42,1746.82,343.19,3217.68,106,0.2047,0.0635,-1.4349,False
U00094,2025-10,59059.23,20805.28,2629.65,4694.61,0.0,5937.35,1968.64,318.72,4694.61,100,0.175,0.0795,-1.8387,False
U00094,2025-11,31710.87,20805.28,1036.39,4790.47,0.0,969.44,2642.57,324.35,4790.47,53,0.2752,0.1511,-0.5242,False
U00095,2025-08,27426.11,12016.89,2957.71,5588.4,7411.08,3507.24,945.73,183.58,5588.4,90,0.2547,0.2038,-1.2823,False
U00095,2025-09,22110.42,12016.89,4304.17,4244.53,5114.48,3005.84,818.9,199.35,4244.53,71,0.1625,0.192,-0.8399,False
U00095,2025-10,21269.44,12016.89,3427.12,3107.29,6417.92,3146.27,733.43,192.68,3107.29,73,0.2979,0.1461,-0.77,False
U00095,2025-11,11296.67,12016.89,1680.49,4830.43,2158.76,349.37,941.39,178.81,4830.43,34,0.2391,0.4276,0.0599,False
U00096,2025-08,27452.49,11890.53,2803.48,6748.31,7940.14,2306.1,980.45,239.12,6748.31,76,0.2566,0.2458,-1.3088,False
U00096,2025-09,26524.94,11890.53,3955.05,7074.44,3771.37,5221.89,914.65,172.98,7074.44,84,0.5451,0.2667,-1.2308,False
U00096,2025-10,26000.55,11890.53,3899.57,5568.78,7554.87,2430.11,838.73,191.24,5568.78,76,0.1733,0.2142,-1.1867,False
U00096,2025-11,15782.08,11890.53,1390.91,8195.75,3678.96,471.68,1315.17,192.69,8195.75,31,0.2097,0.5193,-0.3273,False
U00097,2025-08,24932.41,20023.29,3940.21,6280.0,3800.46,3117.18,831.08,211.9,6280.0,80,0.2631,0.2519,-0.2452,False
U00097,2025-09,49611.34,20023.29,7746.46,5914.84,0.0,1767.7,1771.83,356.9,5914.84,69,0.1489,0.1192,-1.4777,False
U00097,2025-10,65017.45,20023.29,14824.9,3857.25,0.0,1968.49,2322.05,342.07,4270.41,79,0.1766,0.0593,-2.2471,True
U00097,2025-11,8484.42,20023.29,1635.81,4112.5,235.34,875.09,771.31,167.98,4112.5,27,0.6221,0.4847,0.5763,False
U00098,2025-08,21045.7,28384.11,3796.48,4015.58,4857.01,2722.69,751.63,165.12,4015.58,83,0.3702,0.1908,0.2585,False
U00098,2025-09,24654.3,28384.11,4682.1,3398.09,6390.88,2196.57,880.51,188.29,3398.09,84,0.3932,0.1378,0.1314,False
U00098,2025-10,22820.01,28384.11,3831.71,3942.86,5392.31,3413.49,845.19,214.32,3942.86,79,0.3789,0.1728,0.196,False
U00098,2025-11,16825.63,28384.11,1848.01,8604.93,2282.23,2493.6,1294.28,179.98,8604.93,39,0.1175,0.5114,0.4072,False
U00099,2025-08,26834.58,12020.19,3834.04,7010.67,6584.96,2853.68,894.49,177.65,7010.67,90,0.2547,0.2613,-1.2325,False
U00099,2025-09,23401.96,12020.19,2091.55,3803.26,7433.12,3250.64,806.96,192.45,3803.26,78,0.2022,0.1625,-0.9469,False
U00099,2025-10,27623.07,12020.19,3339.14,5515.57,8258.86,3631.4,920.77,210.36,5515.57,84,0.2064,0.1997,-1.2981,False
